Name,Target_Muscle,Equipment,Video_URL,Difficulty,Type,Check_Type,Avoid_If,Progression_Next,Alternative_Swap,Wger_Image_URL
Push-Up Plus,Chest,Body Weight,https://www.youtube.com/embed?listType=search&list=Push-Up+Plus+Chest+variation+1074-1+exercise+tutorial+proper+form,Beginner,Compound,pushup_logic,,Raise Single Arm Push-Up,Cable Incline Bench Press,https://wger.de/media/exercise-images/1551/a6a9e561-3965-45c6-9f2b-ee671e1a3a45.png
Push-Up To Side Plank,Waist,Body Weight,https://www.youtube.com/embed?listType=search&list=Push-Up+To+Side+Plank+Waist+variation+1075-1+exercise+tutorial+proper+form,Beginner,Compound,pushup_logic,Back Pain,Quarter Sit-Up,Cable Kneeling Crunch,https://wger.de/media/exercise-images/458/b7bd9c28-9f1d-4647-bd17-ab6a3adf5770.png
Quads,Upper Legs,Body Weight,https://www.youtube.com/embed?listType=search&list=Quads+exercise+tutorial+proper+form,Beginner,Compound,general_logic,Knee Pain,Quick Feet V. 2,Bent Knee Lying Twist (Male),
Quarter Sit-Up,Waist,Body Weight,https://www.youtube.com/embed?listType=search&list=Quarter+Sit-Up+exercise+tutorial+proper+form,Advanced,Compound,general_logic,Back Pain,Reverse Crunch,Cable Judo Flip,
Quick Feet V. 2,Upper Legs,Body Weight,https://www.youtube.com/embed?listType=search&list=Quick+Feet+V.+2+exercise+tutorial+proper+form,Intermediate,Compound,general_logic,Knee Pain,Rear Decline Bridge,Bench Hip Extension,
Raise Single Arm Push-Up,Chest,Body Weight,https://www.youtube.com/embed?listType=search&list=Raise+Single+Arm+Push-Up+Chest+variation+1079-1+exercise+tutorial+proper+form,Beginner,Compound,pushup_logic,,Resistance Band Seated Chest Press,Cable Decline Press,https://wger.de/media/exercise-images/1551/a6a9e561-3965-45c6-9f2b-ee671e1a3a45.png
Rear Decline Bridge,Upper Legs,Body Weight,https://www.youtube.com/embed?listType=search&list=Rear+Decline+Bridge+exercise+tutorial+proper+form,Intermediate,Compound,general_logic,Knee Pain,Reclining Big Toe Pose With Rope,Basic Toe Touch (Male),
Rear Deltoid Stretch,Shoulders,Body Weight,https://www.youtube.com/embed?listType=search&list=Rear+Deltoid+Stretch+exercise+tutorial+proper+form,Advanced,Compound,general_logic,Shoulder Pain,Resistance Band Seated Shoulder Press,Barbell Seated Bradford Rocky Press,
Rear Pull-Up,Back,Body Weight,https://www.youtube.com/embed?listType=search&list=Rear+Pull-Up+exercise+tutorial+proper+form,Advanced,Compound,general_logic,Back Pain,Resistance Band Seated Straight Back Row,Bodyweight Standing Row,https://wger.de/media/exercise-images/475/b0554016-16fd-4dbe-be47-a2a17d16ae0e.jpg
Reclining Big Toe Pose With Rope,Upper Legs,Rope,https://www.youtube.com/embed?listType=search&list=Reclining+Big+Toe+Pose+With+Rope+exercise+tutorial+proper+form,Beginner,Compound,general_logic,Knee Pain,Resistance Band Hip Thrusts On Knees (Female),Barbell Zercher Squat,
Resistance Band Hip Thrusts On Knees (Female),Upper Legs,Resistance Band,https://www.youtube.com/embed?listType=search&list=Resistance+Band+Hip+Thrusts+On+Knees+%28Female%29+exercise+tutorial+proper+form,Intermediate,Compound,general_logic,Knee Pain,Resistance Band Leg Extension,Barbell Wide Squat,
Resistance Band Leg Extension,Upper Legs,Resistance Band,https://www.youtube.com/embed?listType=search&list=Resistance+Band+Leg+Extension+Upper+Legs+variation+1085-1+exercise+tutorial+proper+form,Intermediate,Compound,general_logic,Knee Pain,Resistance Band Seated Hip Abduction,Barbell Sumo Deadlift,https://wger.de/media/exercise-images/369/78c915d1-e46d-4d30-8124-65d68664c3ef.png
Resistance Band Seated Biceps Curl,Upper Arms,Resistance Band,https://www.youtube.com/embed?listType=search&list=Resistance+Band+Seated+Biceps+Curl+exercise+tutorial+proper+form,Intermediate,Compound,curl_logic,,Reverse Dip,Barbell Lying Triceps Extension Skull Crusher,
Resistance Band Seated Chest Press,Chest,Resistance Band,https://www.youtube.com/embed?listType=search&list=Resistance+Band+Seated+Chest+Press+exercise+tutorial+proper+form,Intermediate,Compound,press_logic,,Roller Seated Shoulder Flexor Depresor Retractor,Cable Decline One Arm Press,
Resistance Band Seated Hip Abduction,Upper Legs,Resistance Band,https://www.youtube.com/embed?listType=search&list=Resistance+Band+Seated+Hip+Abduction+exercise+tutorial+proper+form,Intermediate,Compound,general_logic,Knee Pain,Reverse Hyper Extension (On Stability Ball),Barbell Straight Leg Deadlift,
Resistance Band Seated Shoulder Press,Shoulders,Resistance Band,https://www.youtube.com/embed?listType=search&list=Resistance+Band+Seated+Shoulder+Press+exercise+tutorial+proper+form,Advanced,Compound,press_logic,Shoulder Pain,Smith Behind Neck Press,Barbell Seated Behind Head Military Press,
Resistance Band Seated Straight Back Row,Back,Resistance Band,https://www.youtube.com/embed?listType=search&list=Resistance+Band+Seated+Straight+Back+Row+exercise+tutorial+proper+form,Advanced,Compound,row_logic,Back Pain,Reverse Grip Machine Lat Pulldown,Bodyweight Standing One Arm Row (With Towel),
Reverse Crunch,Waist,Body Weight,https://www.youtube.com/embed?listType=search&list=Reverse+Crunch+Waist+variation+1091-1+exercise+tutorial+proper+form,Intermediate,Compound,crunch_logic,Back Pain,Reverse Plank With Leg Lift,Butt-Ups,https://wger.de/media/exercise-images/176/Cross-body-crunch-1.png
Reverse Dip,Upper Arms,Body Weight,https://www.youtube.com/embed?listType=search&list=Reverse+Dip+exercise+tutorial+proper+form,Intermediate,Compound,dip_logic,,Ring Dips,Barbell Lying Triceps Extension,
Reverse Grip Machine Lat Pulldown,Back,Leverage Machine,https://www.youtube.com/embed?listType=search&list=Reverse+Grip+Machine+Lat+Pulldown+exercise+tutorial+proper+form,Beginner,Compound,general_logic,Back Pain,Reverse Grip Pull-Up,Bodyweight Standing One Arm Row,https://wger.de/media/exercise-images/158/02e8a7c3-dc67-434e-a4bc-77fdecf84b49.webp
Reverse Grip Pull-Up,Back,Body Weight,https://www.youtube.com/embed?listType=search&list=Reverse+Grip+Pull-Up+exercise+tutorial+proper+form,Beginner,Compound,general_logic,Back Pain,Rocky Pull-Up Pulldown,Bodyweight Standing Close-Grip Row,
Reverse Hyper Extension (On Stability Ball),Upper Legs,Stability Ball,https://www.youtube.com/embed?listType=search&list=Reverse+Hyper+Extension+%28On+Stability+Ball%29+exercise+tutorial+proper+form,Beginner,Compound,general_logic,Knee Pain,Reverse Hyper On Flat Bench,Barbell Stiff Leg Good Morning,
Reverse Hyper On Flat Bench,Upper Legs,Body Weight,https://www.youtube.com/embed?listType=search&list=Reverse+Hyper+On+Flat+Bench+exercise+tutorial+proper+form,Intermediate,Compound,general_logic,Knee Pain,Rocking Frog Stretch,Barbell Step-Up,
Reverse Plank With Leg Lift,Waist,Body Weight,https://www.youtube.com/embed?listType=search&list=Reverse+Plank+With+Leg+Lift+Waist+variation+1097-1+exercise+tutorial+proper+form,Advanced,Compound,plank_logic,Back Pain,Roller Body Saw,Bridge - Mountain Climber (Cross Body),https://wger.de/media/exercise-images/458/b7bd9c28-9f1d-4647-bd17-ab6a3adf5770.png
Ring Dips,Upper Arms,Body Weight,https://www.youtube.com/embed?listType=search&list=Ring+Dips+Upper+Arms+variation+1098-1+exercise+tutorial+proper+form,Intermediate,Compound,dip_logic,,Side Push-Up,Barbell Lying Preacher Curl,https://wger.de/media/exercise-images/194/34600351-8b0b-4cb0-8daa-583537be15b0.png
Rocking Frog Stretch,Upper Legs,Body Weight,https://www.youtube.com/embed?listType=search&list=Rocking+Frog+Stretch+exercise+tutorial+proper+form,Intermediate,Compound,general_logic,Knee Pain,Roller Hip Lat Stretch,Barbell Squat Jump Step Rear Lunge,
Rocky Pull-Up Pulldown,Back,Body Weight,https://www.youtube.com/embed?listType=search&list=Rocky+Pull-Up+Pulldown+exercise+tutorial+proper+form,Intermediate,Compound,general_logic,Back Pain,Roller Back Stretch,Bodyweight Standing Close-Grip One Arm Row,
Roller Back Stretch,Back,Roller,https://www.youtube.com/embed?listType=search&list=Roller+Back+Stretch+exercise+tutorial+proper+form,Beginner,Compound,general_logic,Back Pain,Roller Side Lat Stretch,Bodyweight Squatting Row (With Towel),
Roller Body Saw,Waist,Roller,https://www.youtube.com/embed?listType=search&list=Roller+Body+Saw+exercise+tutorial+proper+form,Intermediate,Compound,general_logic,Back Pain,Roller Reverse Crunch,Bottoms-Up,
Roller Hip Lat Stretch,Upper Legs,Roller,https://www.youtube.com/embed?listType=search&list=Roller+Hip+Lat+Stretch+exercise+tutorial+proper+form,Advanced,Compound,general_logic,Knee Pain,Roller Hip Stretch,Barbell Squat (On Knees),
Roller Hip Stretch,Upper Legs,Roller,https://www.youtube.com/embed?listType=search&list=Roller+Hip+Stretch+exercise+tutorial+proper+form,Intermediate,Compound,general_logic,Knee Pain,Runners Stretch,Barbell Split Squat V. 2,
Roller Reverse Crunch,Waist,Roller,https://www.youtube.com/embed?listType=search&list=Roller+Reverse+Crunch+exercise+tutorial+proper+form,Beginner,Compound,crunch_logic,Back Pain,Russian Twist,Bodyweight Incline Side Plank,
Roller Seated Shoulder Flexor Depresor Retractor,Chest,Roller,https://www.youtube.com/embed?listType=search&list=Roller+Seated+Shoulder+Flexor+Depresor+Retractor+exercise+tutorial+proper+form,Beginner,Compound,general_logic,,Roller Seated Single Leg Shoulder Flexor Depresor Retractor,Cable Decline Fly,
Roller Seated Single Leg Shoulder Flexor Depresor Retractor,Chest,Roller,https://www.youtube.com/embed?listType=search&list=Roller+Seated+Single+Leg+Shoulder+Flexor+Depresor+Retractor+exercise+tutorial+proper+form,Advanced,Compound,general_logic,,Scapula Push-Up,Cable Cross-Over Variation,
Roller Side Lat Stretch,Back,Roller,https://www.youtube.com/embed?listType=search&list=Roller+Side+Lat+Stretch+exercise+tutorial+proper+form,Advanced,Compound,general_logic,Back Pain,Rope Climb,Bodyweight Squatting Row,https://wger.de/media/exercise-images/1861/0ffe4e99-71ad-47fb-b98c-1f243faa0499.png
Rope Climb,Back,Rope,https://www.youtube.com/embed?listType=search&list=Rope+Climb+exercise+tutorial+proper+form,Beginner,Compound,general_logic,Back Pain,Scapula Dips,Bench Pull-Ups,
Run,Cardio,Body Weight,https://www.youtube.com/embed?listType=search&list=Run+Cardio+variation+1110-1+exercise+tutorial+proper+form,Intermediate,Compound,general_logic,,Run (Equipment),Scissor Jumps (Male),https://wger.de/media/exercise-images/56/Decline-crunch-1.png
Run (Equipment),Cardio,Body Weight,https://www.youtube.com/embed?listType=search&list=Run+%28Equipment%29+exercise+tutorial+proper+form,Beginner,Compound,general_logic,,Scissor Jumps (Male),Run (Equipment),
Runners Stretch,Upper Legs,Body Weight,,Beginner,Compound,general_logic,Knee Pain,Seated Glute Stretch,Barbell Speed Squat,https://wger.de/media/exercise-images/1874/66fca8a5-41e8-42d1-8776-5e46a4902650.png
Russian Twist,Waist,Body Weight,https://www.youtube.com/embed?listType=search&list=Russian+Twist+Waist+variation+1113-1+exercise+tutorial+proper+form,Intermediate,Compound,general_logic,Back Pain,Seated Leg Raise,Barbell Standing Twist,https://wger.de/media/exercise-images/1193/70ca5d80-3847-4a8c-8882-c6e9e485e29e.png
Scapula Dips,Back,Body Weight,https://www.youtube.com/embed?listType=search&list=Scapula+Dips+Back+variation+1114-1+exercise+tutorial+proper+form,Beginner,Compound,dip_logic,Back Pain,Scapular Pull-Up,Barbell Shrug,https://wger.de/media/exercise-images/194/34600351-8b0b-4cb0-8daa-583537be15b0.png
Scapula Push-Up,Chest,Body Weight,https://www.youtube.com/embed?listType=search&list=Scapula+Push-Up+Chest+variation+1115-1+exercise+tutorial+proper+form,Intermediate,Compound,pushup_logic,,Shoulder Tap Push-Up,Cable Bench Press,https://wger.de/media/exercise-images/1551/a6a9e561-3965-45c6-9f2b-ee671e1a3a45.png
Scapular Pull-Up,Back,Body Weight,https://www.youtube.com/embed?listType=search&list=Scapular+Pull-Up+exercise+tutorial+proper+form,Intermediate,Compound,general_logic,Back Pain,Seated Lower Back Stretch,Barbell Reverse Grip Incline Bench Row,
Scissor Jumps (Male),Cardio,Body Weight,https://www.youtube.com/embed?listType=search&list=Scissor+Jumps+%28Male%29+exercise+tutorial+proper+form,Intermediate,Compound,general_logic,,Semi Squat Jump (Male),Run,
Seated Calf Stretch (Male),Lower Legs,Body Weight,,Beginner,Compound,general_logic,Knee Pain,Single Leg Calf Raise (On A Dumbbell),Calf Stretch With Hands Against Wall,https://wger.de/media/exercise-images/1876/ca7b3fe7-5908-4ec2-9d85-7fa1b80bb105.png
Seated Glute Stretch,Upper Legs,Body Weight,https://www.youtube.com/embed?listType=search&list=Seated+Glute+Stretch+exercise+tutorial+proper+form,Advanced,Compound,general_logic,Knee Pain,Seated Piriformis Stretch,Barbell Single Leg Split Squat,https://wger.de/media/exercise-images/1861/0ffe4e99-71ad-47fb-b98c-1f243faa0499.png
Seated Leg Raise,Waist,Body Weight,,Advanced,Compound,general_logic,Back Pain,Seated Side Crunch (Wall),Barbell Standing Ab Rollerout,https://wger.de/media/exercise-images/921/2555c4c3-a84d-47db-b83b-cbf721f12e45.png
Seated Lower Back Stretch,Back,Body Weight,https://www.youtube.com/embed?listType=search&list=Seated+Lower+Back+Stretch+exercise+tutorial+proper+form,Intermediate,Compound,general_logic,Back Pain,Shoulder Grip Pull-Up,Barbell Reverse Grip Bent Over Row,
Seated Piriformis Stretch,Upper Legs,Body Weight,https://www.youtube.com/embed?listType=search&list=Seated+Piriformis+Stretch+exercise+tutorial+proper+form,Advanced,Compound,general_logic,Knee Pain,Seated Wide Angle Pose Sequence,Barbell Single Leg Deadlift,
Seated Side Crunch (Wall),Waist,Body Weight,https://www.youtube.com/embed?listType=search&list=Seated+Side+Crunch+%28Wall%29+Waist+variation+1123-1+exercise+tutorial+proper+form,Advanced,Compound,crunch_logic,Back Pain,Shoulder Tap,Barbell Sitted Alternate Leg Raise (Female),https://wger.de/media/exercise-images/176/Cross-body-crunch-1.png
Seated Wide Angle Pose Sequence,Upper Legs,Body Weight,https://www.youtube.com/embed?listType=search&list=Seated+Wide+Angle+Pose+Sequence+exercise+tutorial+proper+form,Beginner,Compound,general_logic,Knee Pain,Self Assisted Inverse Leg Curl,Barbell Side Split Squat V. 2,
Self Assisted Inverse Leg Curl,Upper Legs,Body Weight,https://www.youtube.com/embed?listType=search&list=Self+Assisted+Inverse+Leg+Curl+Upper+Legs+variation+1125-1+exercise+tutorial+proper+form,Intermediate,Compound,curl_logic,Knee Pain,Self Assisted Inverse Leg Curl,Barbell Side Split Squat,https://wger.de/media/exercise-images/364/b318dde9-f5f2-489f-940a-cd864affb9e3.png
Self Assisted Inverse Leg Curl,Upper Legs,Body Weight,https://www.youtube.com/embed?listType=search&list=Self+Assisted+Inverse+Leg+Curl+Upper+Legs+variation+1126-1+exercise+tutorial+proper+form,Beginner,Compound,curl_logic,Knee Pain,Self Assisted Inverse Leg Curl (On Floor),Barbell Seated Good Morning,https://wger.de/media/exercise-images/364/b318dde9-f5f2-489f-940a-cd864affb9e3.png
Self Assisted Inverse Leg Curl (On Floor),Upper Legs,Body Weight,https://www.youtube.com/embed?listType=search&list=Self+Assisted+Inverse+Leg+Curl+%28On+Floor%29+Upper+Legs+variation+1127-1+exercise+tutorial+proper+form,Advanced,Compound,curl_logic,Knee Pain,Side Bridge Hip Abduction,Barbell Romanian Deadlift,https://wger.de/media/exercise-images/364/b318dde9-f5f2-489f-940a-cd864affb9e3.png
Semi Squat Jump (Male),Cardio,Body Weight,https://www.youtube.com/embed?listType=search&list=Semi+Squat+Jump+%28Male%29+exercise+tutorial+proper+form,Advanced,Compound,squat_logic,,Short Stride Run,Push To Run,
Short Stride Run,Cardio,Body Weight,https://www.youtube.com/embed?listType=search&list=Short+Stride+Run+exercise+tutorial+proper+form,Intermediate,Compound,general_logic,,Skater Hops,Mountain Climber,
Shoulder Grip Pull-Up,Back,Body Weight,https://www.youtube.com/embed?listType=search&list=Shoulder+Grip+Pull-Up+exercise+tutorial+proper+form,Advanced,Compound,general_logic,Back Pain,Side Lying Floor Stretch,Barbell Pullover To Press,
Shoulder Tap,Waist,Body Weight,,Beginner,Compound,general_logic,Back Pain,Side Bridge V. 2,Barbell Sitted Alternate Leg Raise,https://wger.de/media/exercise-images/1091/50c8912d-54ef-46c9-99d1-633b6196aa1e.jpg
Shoulder Tap Push-Up,Chest,Body Weight,https://www.youtube.com/embed?listType=search&list=Shoulder+Tap+Push-Up+Chest+variation+1132-1+exercise+tutorial+proper+form,Intermediate,Compound,pushup_logic,,Single Arm Push-Up,Behind Head Chest Stretch,https://wger.de/media/exercise-images/1551/a6a9e561-3965-45c6-9f2b-ee671e1a3a45.png
Side Bridge Hip Abduction,Upper Legs,Body Weight,https://www.youtube.com/embed?listType=search&list=Side+Bridge+Hip+Abduction+exercise+tutorial+proper+form,Advanced,Compound,general_logic,Knee Pain,Side Hip Abduction,Barbell Rear Lunge V. 2,https://wger.de/media/exercise-images/1748/923a3ff7-c269-49bd-9f03-697151a40f06.jpg
Side Bridge V. 2,Waist,Body Weight,https://www.youtube.com/embed?listType=search&list=Side+Bridge+V.+2+exercise+tutorial+proper+form,Advanced,Compound,general_logic,Back Pain,Side Hip (On Parallel Bars),Barbell Side Bent V. 2,
Side Hip (On Parallel Bars),Waist,Body Weight,https://www.youtube.com/embed?listType=search&list=Side+Hip+%28On+Parallel+Bars%29+exercise+tutorial+proper+form,Intermediate,Compound,general_logic,Back Pain,Side-To-Side Toe Touch (Male),Barbell Seated Twist,
Side Hip Abduction,Upper Legs,Body Weight,,Beginner,Compound,general_logic,Knee Pain,Side Lying Hip Adduction (Male),Barbell Rear Lunge,https://wger.de/media/exercise-images/1748/923a3ff7-c269-49bd-9f03-697151a40f06.jpg
Side Lying Floor Stretch,Back,Body Weight,https://www.youtube.com/embed?listType=search&list=Side+Lying+Floor+Stretch+exercise+tutorial+proper+form,Beginner,Compound,general_logic,Back Pain,Side-To-Side Chin,Barbell Pullover,https://wger.de/media/exercise-images/1869/c49187bd-9f90-4a7a-b25e-1d50e857a104.png
Side Lying Hip Adduction (Male),Upper Legs,Body Weight,https://www.youtube.com/embed?listType=search&list=Side+Lying+Hip+Adduction+%28Male%29+exercise+tutorial+proper+form,Intermediate,Compound,general_logic,Knee Pain,Side Plank Hip Adduction,Barbell Rack Pull,
Side Plank Hip Adduction,Upper Legs,Body Weight,https://www.youtube.com/embed?listType=search&list=Side+Plank+Hip+Adduction+Upper+Legs+variation+1139-1+exercise+tutorial+proper+form,Beginner,Compound,plank_logic,Knee Pain,Single Leg Bridge With Outstretched Leg,Barbell Overhead Squat,https://wger.de/media/exercise-images/458/b7bd9c28-9f1d-4647-bd17-ab6a3adf5770.png
Side Push Neck Stretch,Neck,Body Weight,https://www.youtube.com/embed?listType=search&list=Side+Push+Neck+Stretch+Neck+variation+1140-1+exercise+tutorial+proper+form,Advanced,Compound,general_logic,,Neck Side Stretch,Neck Side Stretch,https://wger.de/media/exercise-images/1861/0ffe4e99-71ad-47fb-b98c-1f243faa0499.png
