Name,Target_Muscle,Equipment,Video_URL,Difficulty,Type,Check_Type,Avoid_If,Progression_Next,Alternative_Swap,Wger_Image_URL
Smith Low Bar Squat,Upper Legs,Smith Machine,https://v2.exercisedb.io/image/pvzm6rY-ltXHX6,Beginner,Compound,squat_logic,Knee Pain,Smith Single Leg Split Squat,Barbell Front Chest Squat,
Smith Machine Bicep Curl,Upper Arms,Smith Machine,https://v2.exercisedb.io/image/goxSS3GdJZSdgm,Beginner,Compound,curl_logic,,Smith Machine Decline Close Grip Bench Press,Barbell Lying Back Of The Head Tricep Extension,
Smith Machine Decline Close Grip Bench Press,Upper Arms,Smith Machine,https://v2.exercisedb.io/image/5KKKdtbGF6LD4N,Intermediate,Compound,press_logic,,Smith Machine Incline Tricep Extension,Barbell Jm Bench Press,
Smith Machine Incline Tricep Extension,Upper Arms,Smith Machine,https://v2.exercisedb.io/image/Idn9qKTCZrK8rW,Beginner,Compound,general_logic,,Stalder Press,Barbell Incline Reverse-Grip Press,
Smith Machine Reverse Decline Close Grip Bench Press,Chest,Smith Machine,https://v2.exercisedb.io/image/BjWaQf6PhAd5bB,Advanced,Compound,press_logic,,Smith Reverse-Grip Press,Barbell Front Raise And Pullover,
Smith Narrow Row,Back,Smith Machine,https://v2.exercisedb.io/image/GzWnXBwAMqbUIt,Advanced,Compound,row_logic,Back Pain,Smith One Arm Row,Barbell Decline Bent Arm Pullover,
Smith One Arm Row,Back,Smith Machine,https://v2.exercisedb.io/image/XGXPcWLGshZEgM,Intermediate,Compound,row_logic,Back Pain,Smith Reverse Grip Bent Over Row,Barbell Bent Over Row,
Smith One Leg Floor Calf Raise,Lower Legs,Smith Machine,https://v2.exercisedb.io/image/bDw8r4ii7fyBRV,Intermediate,Compound,general_logic,Knee Pain,Smith Reverse Calf Raises,Barbell Standing Leg Calf Raise,
Smith Rear Delt Row,Shoulders,Smith Machine,https://v2.exercisedb.io/image/dSURLnRgaVKCea,Beginner,Compound,row_logic,Shoulder Pain,Smith Seated Shoulder Press,Barbell Rear Delt Raise,
Smith Reverse Calf Raises,Lower Legs,Smith Machine,https://v2.exercisedb.io/image/dfqrU2baZlHCLt,Beginner,Compound,general_logic,Knee Pain,Smith Reverse Calf Raises,Barbell Standing Calf Raise,
Smith Reverse Calf Raises,Lower Legs,Smith Machine,https://v2.exercisedb.io/image/10chyl68rito5a,Intermediate,Compound,general_logic,Knee Pain,Smith Seated One Leg Calf Raise,Barbell Seated Calf Raise,
Smith Reverse Grip Bent Over Row,Back,Smith Machine,https://v2.exercisedb.io/image/AJXkWHVg5FJPMJ,Beginner,Compound,row_logic,Back Pain,Smith Shrug,Barbell Bent Arm Pullover,
Smith Reverse-Grip Press,Chest,Smith Machine,https://v2.exercisedb.io/image/2yDf4eePPvnE8V,Beginner,Compound,press_logic,,Smith Wide Grip Bench Press,Barbell Decline Wide-Grip Press,
Smith Seated One Leg Calf Raise,Lower Legs,Smith Machine,https://v2.exercisedb.io/image/a-1LsXFgiJWx6V,Beginner,Compound,general_logic,Knee Pain,Smith Standing Leg Calf Raise,Barbell Seated Calf Raise,
Smith Seated Shoulder Press,Shoulders,Smith Machine,https://v2.exercisedb.io/image/mqncBv5Plv3tz6,Intermediate,Compound,press_logic,Shoulder Pain,Smith Shoulder Press,Barbell One Arm Snatch,
Smith Seated Wrist Curl,Lower Arms,Smith Machine,https://v2.exercisedb.io/image/-B3E2qNAoeHJnH,Intermediate,Compound,curl_logic,,Smith Standing Back Wrist Curl,Barbell Revers Wrist Curl V. 2,
Smith Shoulder Press,Shoulders,Smith Machine,https://v2.exercisedb.io/image/y7180o00zumyQI,Beginner,Compound,press_logic,Shoulder Pain,Smith Standing Behind Head Military Press,Barbell Front Raise,
Smith Shrug,Back,Smith Machine,https://v2.exercisedb.io/image/JboRCXSk-ClqhU,Beginner,Compound,general_logic,Back Pain,Sphinx,Band Underhand Pulldown,
Smith Single Leg Split Squat,Upper Legs,Smith Machine,https://v2.exercisedb.io/image/tnHxl0pqLgnQKX,Intermediate,Compound,squat_logic,Knee Pain,Smith Sprint Lunge,Barbell Deadlift,
Smith Sprint Lunge,Upper Legs,Smith Machine,https://v2.exercisedb.io/image/C0vz80Yo57KivK,Beginner,Compound,lunge_logic,Knee Pain,Smith Squat,Barbell Clean-Grip Front Squat,
Smith Squat,Upper Legs,Smith Machine,https://v2.exercisedb.io/image/ggw4keaT39EKST,Intermediate,Compound,squat_logic,Knee Pain,Smith Sumo Squat,Barbell Clean And Press,
Smith Standing Back Wrist Curl,Lower Arms,Smith Machine,https://v2.exercisedb.io/image/vht--gmlCsgIBv,Beginner,Compound,curl_logic,,Weighted Standing Hand Squeeze,Barbell Palms Up Wrist Curl Over A Bench,
Smith Standing Behind Head Military Press,Shoulders,Smith Machine,https://v2.exercisedb.io/image/7SHGOkL0yQl6lo,Intermediate,Compound,press_logic,Shoulder Pain,Smith Standing Military Press,Band Y-Raise,
Smith Standing Leg Calf Raise,Lower Legs,Smith Machine,https://v2.exercisedb.io/image/F3jB5vkF66uW-g,Advanced,Compound,general_logic,Knee Pain,Smith Toe Raise,Barbell Floor Calf Raise,
Smith Standing Military Press,Shoulders,Smith Machine,https://v2.exercisedb.io/image/oMNGk33i6b6gIw,Intermediate,Compound,press_logic,Shoulder Pain,Smith Upright Row,Band Twisting Overhead Press,
Smith Sumo Squat,Upper Legs,Smith Machine,https://v2.exercisedb.io/image/dKqCryIVjiM34h,Beginner,Compound,squat_logic,Knee Pain,Snatch Pull,Barbell Bench Squat,
Smith Toe Raise,Lower Legs,Smith Machine,https://v2.exercisedb.io/image/YhPBJSxVNKOlG5,Intermediate,Compound,general_logic,Knee Pain,Standing Calf Raise (On A Staircase),Band Two Legs Calf Raise - (Band Under Both Legs) V. 2,
Smith Upright Row,Shoulders,Smith Machine,https://v2.exercisedb.io/image/VrfT59TLUzuNY5,Beginner,Compound,row_logic,Shoulder Pain,Standing Behind Neck Press,Band Standing Rear Delt Row,
Smith Wide Grip Bench Press,Chest,Smith Machine,https://v2.exercisedb.io/image/CdV3jMHaVTD0jC,Beginner,Compound,press_logic,,Smith Wide Grip Decline Bench Press,Barbell Decline Pullover,
Smith Wide Grip Decline Bench Press,Chest,Smith Machine,https://v2.exercisedb.io/image/2isBQSszdHGDho,Beginner,Compound,press_logic,,Superman Push-Up,Barbell Decline Bench Press,
Snatch Pull,Upper Legs,Barbell,https://v2.exercisedb.io/image/-ieUjAlKpJc7J1,Intermediate,Compound,general_logic,Knee Pain,Spider Crawl Push Up,Barbell Bench Front Squat,
Spell Caster,Waist,Dumbbell,https://v2.exercisedb.io/image/YlrvBmGzv6WJmX,Intermediate,Compound,general_logic,Back Pain,Spine Twist,Band Standing Twisting Crunch,
Sphinx,Back,Body Weight,https://v2.exercisedb.io/image/cK-E9PrFSKctL2,Beginner,Compound,general_logic,Back Pain,Spine Stretch,Band Straight Leg Deadlift,
Spider Crawl Push Up,Upper Legs,Body Weight,https://v2.exercisedb.io/image/qUEBM-oJqtsetZ,Intermediate,Compound,pushup_logic,Knee Pain,Split Squats,Band Straight Back Stiff Leg Deadlift,
Spine Stretch,Back,Body Weight,https://v2.exercisedb.io/image/Qnk7FsmEu7oszG,Beginner,Compound,general_logic,Back Pain,Standing Archer,Band Shrug,
Spine Twist,Waist,Body Weight,https://v2.exercisedb.io/image/hhlippuih0C8Gc,Advanced,Compound,general_logic,Back Pain,Stability Ball Crunch (Full Range Hands Behind Head),Band Standing Crunch,
Split Squats,Upper Legs,Body Weight,https://v2.exercisedb.io/image/rfK78DsvTDNwZZ,Beginner,Compound,squat_logic,Knee Pain,Squat Jerk,Band Stiff Leg Deadlift,
Squat Jerk,Upper Legs,Barbell,https://v2.exercisedb.io/image/IAQIRDp9stxIPJ,Beginner,Compound,squat_logic,Knee Pain,Squat On Bosu Ball,Band Step-Up,
Squat On Bosu Ball,Upper Legs,Bosu Ball,https://v2.exercisedb.io/image/UcBaq4m2om42h3,Beginner,Compound,squat_logic,Knee Pain,Squat To Overhead Reach,Band Squat Row,
Squat To Overhead Reach,Upper Legs,Body Weight,https://v2.exercisedb.io/image/LEFGYrKlW8mI0r,Intermediate,Compound,squat_logic,Knee Pain,Squat To Overhead Reach With Twist,Band Squat,
Squat To Overhead Reach With Twist,Upper Legs,Body Weight,https://v2.exercisedb.io/image/tKlJO8SxxyGCA8,Beginner,Compound,squat_logic,Knee Pain,Standing Hamstring And Calf Stretch With Strap,Band Single Leg Split Squat,
Stability Ball Crunch (Full Range Hands Behind Head),Waist,Stability Ball,https://v2.exercisedb.io/image/R0IqaZ0AdWEz67,Intermediate,Compound,crunch_logic,Back Pain,Standing Wheel Rollerout,Band Seated Twist,
Stalder Press,Upper Arms,Body Weight,https://v2.exercisedb.io/image/DXZTslz1bppd-v,Advanced,Compound,press_logic,,Three Bench Dip,Barbell Incline Close Grip Bench Press,
Standing Archer,Back,Body Weight,https://v2.exercisedb.io/image/8I3c72XdaCDWfT,Advanced,Compound,general_logic,Back Pain,Standing Lateral Stretch,Band One Arm Twisting Seated Row,
Standing Behind Neck Press,Shoulders,Barbell,https://v2.exercisedb.io/image/t5Ie30Rjd24GJM,Intermediate,Compound,press_logic,Shoulder Pain,Weighted Front Raise,Band Shoulder Press,
Standing Calf Raise (On A Staircase),Lower Legs,Body Weight,https://v2.exercisedb.io/image/Ep2UDrBRPyW4mt,Advanced,Compound,general_logic,Knee Pain,Standing Calves,Band Single Leg Reverse Calf Raise,
Standing Calves,Lower Legs,Body Weight,https://v2.exercisedb.io/image/WcvGStN5gT3TvE,Intermediate,Compound,general_logic,Knee Pain,Standing Calves Calf Stretch,Band Single Leg Calf Raise,
Standing Calves Calf Stretch,Lower Legs,Body Weight,https://v2.exercisedb.io/image/XykCsfHo8A8imQ,Intermediate,Compound,general_logic,Knee Pain,Weighted Donkey Calf Raise,Assisted Lying Calves Stretch,
Standing Hamstring And Calf Stretch With Strap,Upper Legs,Rope,https://v2.exercisedb.io/image/yO3QZvEpE11XUH,Beginner,Compound,general_logic,Knee Pain,Standing Single Leg Curl,Band Seated Hip Internal Rotation,
Standing Lateral Stretch,Back,Body Weight,https://v2.exercisedb.io/image/RHFqiHrGaHh7Tz,Beginner,Compound,general_logic,Back Pain,Standing Pelvic Tilt,Band One Arm Standing Low Row,
Standing Pelvic Tilt,Back,Body Weight,https://v2.exercisedb.io/image/bkoL8l15OlxUtg,Beginner,Compound,general_logic,Back Pain,Suspended Row,Band Kneeling One Arm Pulldown,
Standing Single Leg Curl,Upper Legs,Body Weight,https://v2.exercisedb.io/image/-KfveQEkhLBb9t,Advanced,Compound,curl_logic,Knee Pain,Straight Leg Outer Hip Abductor,Band Pull Through,
Standing Wheel Rollerout,Waist,Wheel Roller,https://v2.exercisedb.io/image/2q1LrHlVkgOiSM,Beginner,Compound,general_logic,Back Pain,Straddle Maltese,Band Push Sit-Up,
Star Jump (Male),Cardio,Body Weight,https://v2.exercisedb.io/image/RvxoaiwuERA8xT,Beginner,Compound,general_logic,,Stationary Bike Run V. 3,Jack Burpee,
Stationary Bike Run V. 3,Cardio,Stationary Bike,https://v2.exercisedb.io/image/NoSFXMDNo9JrSs,Advanced,Compound,general_logic,,Stationary Bike Walk,High Knee Against Wall,
Stationary Bike Walk,Cardio,Leverage Machine,https://v2.exercisedb.io/image/D37LaYZv32nQew,Beginner,Compound,general_logic,,Swing 360,Half Knee Bends (Male),
Straddle Maltese,Waist,Body Weight,https://v2.exercisedb.io/image/xQz5OJg-16tRGS,Advanced,Compound,general_logic,Back Pain,Straddle Planche,Band Lying Straight Leg Raise,
Straddle Planche,Waist,Body Weight,https://v2.exercisedb.io/image/LUWtw1hRtLmPCJ,Beginner,Compound,general_logic,Back Pain,Suspended Abdominal Fallout,Band Kneeling Twisting Crunch,
Straight Leg Outer Hip Abductor,Upper Legs,Body Weight,https://v2.exercisedb.io/image/L-QcGrVVM9izTm,Beginner,Compound,general_logic,Knee Pain,Suspended Split Squat,Band One Arm Single Leg Split Squat,
Superman Push-Up,Chest,Body Weight,https://v2.exercisedb.io/image/AUVdXWtIYEdqky,Intermediate,Compound,pushup_logic,,Suspended Push-Up,Barbell Bench Press,
Suspended Abdominal Fallout,Waist,Body Weight,https://v2.exercisedb.io/image/XGJRmv9foN0pY3,Beginner,Compound,general_logic,Back Pain,Suspended Reverse Crunch,Band Jack Knife Sit-Up,
Suspended Push-Up,Chest,Body Weight,https://v2.exercisedb.io/image/4n6ebSj3CP0SeK,Advanced,Compound,pushup_logic,,Weighted Drop Push Up,Band One Arm Twisting Chest Press,
Suspended Reverse Crunch,Waist,Body Weight,https://v2.exercisedb.io/image/mZTGMkJqatElYS,Intermediate,Compound,crunch_logic,Back Pain,Tuck Crunch,Band Horizontal Pallof Press,
Suspended Row,Back,Body Weight,https://v2.exercisedb.io/image/ecFIo79LRYwAZB,Intermediate,Compound,row_logic,Back Pain,Twin Handle Parallel Grip Lat Pulldown,Band Fixed Back Underhand Pulldown,
Suspended Split Squat,Upper Legs,Body Weight,https://v2.exercisedb.io/image/UtpxXGZV1iRCij,Beginner,Compound,squat_logic,Knee Pain,Swimmer Kicks V. 2 (Male),Band Lying Hip Internal Rotation,
Swimmer Kicks V. 2 (Male),Upper Legs,Body Weight,https://v2.exercisedb.io/image/4cY-D5wsCWzqnI,Beginner,Compound,general_logic,Knee Pain,Tire Flip,Band Hip Lift,
Swing 360,Cardio,Body Weight,https://v2.exercisedb.io/image/saICBsl2Up6sva,Beginner,Compound,general_logic,,Walk Elliptical Cross Trainer,Dumbbell Burpee,
Three Bench Dip,Upper Arms,Body Weight,https://v2.exercisedb.io/image/9dOKO-MwzhoDin,Intermediate,Compound,dip_logic,,Triceps Dip,Barbell Drag Curl,
Tire Flip,Upper Legs,Tire,https://v2.exercisedb.io/image/oIjgoAPdE-figR,Advanced,Compound,general_logic,Knee Pain,Trap Bar Deadlift,Band Bent-Over Hip Extension,
Trap Bar Deadlift,Upper Legs,Trap Bar,https://v2.exercisedb.io/image/QWBBJkQWhg4aHc,Beginner,Compound,general_logic,Knee Pain,Twist Hip Lift,Balance Board,
Triceps Dip,Upper Arms,Body Weight,https://v2.exercisedb.io/image/gZvmvY23JmwkyD,Beginner,Compound,dip_logic,,Triceps Dip (Bench Leg),Barbell Decline Close Grip To Skull Press,
Triceps Dip (Bench Leg),Upper Arms,Body Weight,https://v2.exercisedb.io/image/uXzX734vwTmyaJ,Intermediate,Compound,dip_logic,,Triceps Dip (Between Benches),Barbell Curl,
Triceps Dip (Between Benches),Upper Arms,Body Weight,https://v2.exercisedb.io/image/Kv2q9lLSuNlstE,Intermediate,Compound,dip_logic,,Triceps Dips Floor,Barbell Close-Grip Bench Press,
Triceps Dips Floor,Upper Arms,Body Weight,https://v2.exercisedb.io/image/CXf7RzUOY4saZ1,Intermediate,Compound,dip_logic,,Triceps Press,Barbell Biceps Curl (With Arm Blaster),
Triceps Press,Upper Arms,Body Weight,https://v2.exercisedb.io/image/RiCWpKYuscMw8h,Intermediate,Compound,press_logic,,Triceps Stretch,Barbell Alternate Biceps Curl,
Triceps Stretch,Upper Arms,Body Weight,https://v2.exercisedb.io/image/qZW5nyCbZUlcuz,Advanced,Compound,general_logic,,Weighted Bench Dip,Band Side Triceps Extension,
Tuck Crunch,Waist,Body Weight,https://v2.exercisedb.io/image/QrAS5ADnvszkiT,Advanced,Compound,crunch_logic,Back Pain,Twisted Leg Raise,Band Bicycle Crunch,
Twin Handle Parallel Grip Lat Pulldown,Back,Cable,https://v2.exercisedb.io/image/Xe2d-F2PO9H2LG,Beginner,Compound,general_logic,Back Pain,Two Toe Touch (Male),Band Fixed Back Close Grip Pulldown,
Twist Hip Lift,Upper Legs,Body Weight,https://v2.exercisedb.io/image/9TsT5rePaa2zsO,Beginner,Compound,general_logic,Knee Pain,Walking Lunge,Backward Jump,
Twisted Leg Raise,Waist,Body Weight,https://v2.exercisedb.io/image/cz2udtwSpKiadv,Advanced,Compound,general_logic,Back Pain,Twisted Leg Raise (Female),Band Assisted Wheel Rollerout,
Twisted Leg Raise (Female),Waist,Body Weight,https://v2.exercisedb.io/image/xfSZbjuVqOQiIa,Intermediate,Compound,general_logic,Back Pain,V-Sit On Floor,Band Alternating V-Up,
Two Toe Touch (Male),Back,Body Weight,https://v2.exercisedb.io/image/ONl1K6pDfoHBXG,Beginner,Compound,general_logic,Back Pain,Upper Back Stretch,Band Close-Grip Pulldown,
Upper Back Stretch,Back,Body Weight,https://v2.exercisedb.io/image/CKrNuKx5Kl2a5e,Advanced,Compound,general_logic,Back Pain,Upward Facing Dog,Band Assisted Pull-Up,
Upward Facing Dog,Back,Body Weight,https://v2.exercisedb.io/image/GCXCv9PTDa6rfR,Advanced,Compound,general_logic,Back Pain,Weighted Close Grip Chin-Up On Dip Cage,Back Pec Stretch,
V-Sit On Floor,Waist,Body Weight,https://v2.exercisedb.io/image/pm-IAuoY54IN1X,Beginner,Compound,general_logic,Back Pain,Vertical Leg Raise (On Parallel Bars),Assisted Sit-Up,
Vertical Leg Raise (On Parallel Bars),Waist,Body Weight,https://v2.exercisedb.io/image/neOsgRGSLAlQdw,Intermediate,Compound,general_logic,Back Pain,Weighted Crunch,Assisted Prone Rectus Femoris Stretch,
Walk Elliptical Cross Trainer,Cardio,Elliptical Machine,https://v2.exercisedb.io/image/xl5pW4SdfdIYtG,Beginner,Compound,general_logic,,Walking High Knees Lunge,Cycle Cross Trainer,
Walking High Knees Lunge,Cardio,Body Weight,https://v2.exercisedb.io/image/N2NyOMGcCIubg0,Advanced,Compound,lunge_logic,,Walking On Incline Treadmill,Burpee,
Walking Lunge,Upper Legs,Body Weight,https://v2.exercisedb.io/image/S12-TU2h9Lzwid,Intermediate,Compound,lunge_logic,Knee Pain,Weighted Cossack Squats (Male),Assisted Side Lying Adductor Stretch,
Walking On Incline Treadmill,Cardio,Leverage Machine,https://v2.exercisedb.io/image/JEI0axaRW961Os,Intermediate,Compound,general_logic,,Walking On Stepmill,Bear Crawl,
Walking On Stepmill,Cardio,Stepmill Machine,https://v2.exercisedb.io/image/MWsSII8mDEjd2E,Beginner,Compound,general_logic,,Wheel Run,Back And Forth Step,
Weighted Bench Dip,Upper Arms,Weighted,https://v2.exercisedb.io/image/i18g3tMY9R65js,Advanced,Compound,dip_logic,,Weighted Seated Bicep Curl (On Stability Ball),Band One Arm Overhead Biceps Curl,
Weighted Close Grip Chin-Up On Dip Cage,Back,Weighted,https://v2.exercisedb.io/image/bYzTE45wtZhZ60,Beginner,Compound,dip_logic,Back Pain,Weighted Hyperextension (On Stability Ball),Back Lever,
Weighted Cossack Squats (Male),Upper Legs,Weighted,https://v2.exercisedb.io/image/brr2S1c6p-9xyJ,Beginner,Compound,squat_logic,Knee Pain,Weighted Lunge With Swing,Assisted Prone Lying Quads Stretch,
Weighted Crunch,Waist,Weighted,https://v2.exercisedb.io/image/IOe27wtShAC7ga,Advanced,Compound,crunch_logic,Back Pain,Weighted Decline Sit-Up,Assisted Motion Russian Twist,
Weighted Decline Sit-Up,Waist,Weighted,https://v2.exercisedb.io/image/p68RxH485CGdW0,Advanced,Compound,general_logic,Back Pain,Weighted Front Plank,Assisted Lying Leg Raise With Throw Down,
Weighted Donkey Calf Raise,Lower Legs,Weighted,https://v2.exercisedb.io/image/gEBcFx5cJhRHUE,Intermediate,Compound,general_logic,Knee Pain,Ankle Circles,Ankle Circles,
Weighted Drop Push Up,Chest,Weighted,https://v2.exercisedb.io/image/E8J5-cePYrT9wV,Intermediate,Compound,pushup_logic,,Weighted Straight Bar Dip,Band Bench Press,
Weighted Front Plank,Waist,Weighted,https://v2.exercisedb.io/image/XkEAiQwucxn72a,Intermediate,Compound,plank_logic,Back Pain,Weighted Hanging Leg-Hip Raise,Assisted Lying Leg Raise With Lateral Throw Down,
Weighted Front Raise,Shoulders,Weighted,https://v2.exercisedb.io/image/sA3T8qwX5Hn46K,Beginner,Compound,general_logic,Shoulder Pain,Weighted Kneeling Step With Swing,Band Reverse Fly,
Weighted Hanging Leg-Hip Raise,Waist,Weighted,https://v2.exercisedb.io/image/G78I-24qGvljX8,Beginner,Compound,general_logic,Back Pain,Weighted Overhead Crunch (On Stability Ball),Assisted Hanging Knee Raise With Throw Down,
Weighted Hyperextension (On Stability Ball),Back,Weighted,https://v2.exercisedb.io/image/ylOXxiy8v-SZfx,Intermediate,Compound,general_logic,Back Pain,Weighted Muscle Up,Back Extension On Exercise Ball,
Weighted Kneeling Step With Swing,Shoulders,Weighted,https://v2.exercisedb.io/image/c-R4SLnplRE4mg,Beginner,Compound,general_logic,Shoulder Pain,Weighted Round Arm,Band Front Raise,
Weighted Lunge With Swing,Upper Legs,Weighted,https://v2.exercisedb.io/image/HxKmJwcDdHDQ65,Beginner,Compound,lunge_logic,Knee Pain,Weighted Sissy Squat,Assisted Prone Hamstring,
Weighted Muscle Up,Back,Weighted,https://v2.exercisedb.io/image/dtoWCggnicJJ7J,Intermediate,Compound,general_logic,Back Pain,Weighted Muscle Up (On Bar),Assisted Standing Pull-Up,
Weighted Muscle Up (On Bar),Back,Weighted,https://v2.exercisedb.io/image/IPG2VufiEtv7C9,Beginner,Compound,general_logic,Back Pain,Weighted One Hand Pull Up,Assisted Standing Chin-Up,
Weighted One Hand Pull Up,Back,Weighted,https://v2.exercisedb.io/image/vQgvpR2nj2kXHd,Advanced,Compound,general_logic,Back Pain,Weighted Pull-Up,Assisted Pull-Up,
Weighted Overhead Crunch (On Stability Ball),Waist,Weighted,https://v2.exercisedb.io/image/9svUkpq8xia7Wh,Beginner,Compound,crunch_logic,Back Pain,Weighted Russian Twist,Assisted Hanging Knee Raise,
Weighted Pull-Up,Back,Weighted,https://v2.exercisedb.io/image/gy4QccubZOMGVi,Intermediate,Compound,general_logic,Back Pain,Wide Grip Pull-Up,Assisted Parallel Close Grip Pull-Up,
Weighted Round Arm,Shoulders,Weighted,https://v2.exercisedb.io/image/9Ji24CuV1nPhRx,Beginner,Compound,general_logic,Shoulder Pain,Band Front Lateral Raise,Band Front Lateral Raise,
Weighted Russian Twist,Waist,Weighted,https://v2.exercisedb.io/image/nOqGZegTnUtMo7,Advanced,Compound,general_logic,Back Pain,Weighted Russian Twist (Legs Up),Arms Overhead Full Sit-Up (Male),
Weighted Russian Twist (Legs Up),Waist,Weighted,https://v2.exercisedb.io/image/Adh6awPs6sAdqi,Advanced,Compound,general_logic,Back Pain,Weighted Russian Twist V. 2,Arm Slingers Hanging Straight Legs,
